2,0.015404365
3,0.247111682
4,0.102695764
5,0.019255456
6,0.07830552
7,0.008985879
8,0.030166881
9,0.025673941
10,0.013478819
11,0.109114249
12,0.01283697
13,0.006418485
14,0.008985879
15,0.018613607
19,0.003851091
23,0.299101412
